merchant_country,card_country,merchant_region,amount,currency,settlement_amount,settlement_currency,channel,pos_entry_mode,avs_used,eci,sca_applied,sca_required,product,enhanced_fields_present,enhanced_validated,settlement_delay_hours,moto_indicator,mit_indicator,mit_expected,cross_border,transaction_id,brand,cfg_pos_hours,cfg_cnp_hours,is_pos,is_ecom,is_moto,is_eu_uk,issuer_region,issuer_known,issuer_eu_uk,eci_strength,cross_border_calc,is_commercial,compliance_findings,impact_hint_bps_sum,impact_hint_per_item_sum,is_compliant,findings_ids,findings_text,impact_estimated_bps_amt,impact_estimated_per_item_amt,impact_estimated_total
CA,CA,ROW,262.93,USD,262.93,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN2699008622,Mastercard,24,72,True,False,False,False,ROW,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
ES,ES,EU,577.85,USD,577.85,USD,ECOM,81,False,5.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN3463859550,Mastercard,24,72,False,True,True,True,EU,True,True,NONE,False,False,"[{'id': 'C2_ECOM_NO_AVS', 'title': 'e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'AVS was not used on this e-commerce transaction, increasing downgrade risk.', 'remediation': 'Enable AVS on e-commerce authorizations.', 'impact_hint_bps': 5, 'impact_hint_per_item': 0.0}, {'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C9_ECOM_NO_3DS_DOMESTIC_EU', 'title': 'EU domestic e-commerce without 3DS evidence', 'severity': 'MEDIUM', 'message': 'Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence.', 'remediation': 'Adopt 3-D Secure 2 for domestic traffic; ensure ECI is passed correctly.', 'impact_hint_bps': 8, 'impact_hint_per_item': 0.0}, {'id': 'C10_ECOM_NON3DS_AVS_MISSING', 'title': 'Non-3DS e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases.', 'remediation': 'Enable AVS when 3DS is not available.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",33.0,0.0,False,"C2_ECOM_NO_AVS,C7_MOTO_INFO,C9_ECOM_NO_3DS_DOMESTIC_EU,C10_ECOM_NON3DS_AVS_MISSING,MC1_ECOM_ECI_MAPPING","AVS was not used on this e-commerce transaction, increasing downgrade risk. | Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence. | Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",1.906905,0.0,1.906905
CA,CA,ROW,280.85,USD,280.85,USD,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN8838428583,Mastercard,24,72,True,False,False,False,ROW,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
FR,FR,EU,164.45,EUR,164.45,EUR,POS,1,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN6919156774,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
FR,FR,EU,65.77,EUR,65.77,EUR,POS,1,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN2337036008,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,,UK,230.45,EUR,230.45,EUR,POS,1,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN5124167522,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
FR,FR,EU,207.97,EUR,207.97,EUR,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN8045634008,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,,UK,216.26,USD,216.26,USD,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN4967810209,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
DE,,EU,459.68,USD,459.68,USD,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN3694457830,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
US,US,US,206.3,EUR,206.3,EUR,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN5110377025,Mastercard,24,72,True,False,False,False,US,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
US,,US,284.39,USD,284.39,USD,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN3574597794,Mastercard,24,72,True,False,False,False,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
CA,CA,ROW,221.83,CAD,221.83,CAD,ECOM,81,True,7.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN8956526317,Mastercard,24,72,False,True,True,False,ROW,True,False,NONE,False,False,"[{'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",10.0,0.0,False,"C7_MOTO_INFO,MC1_ECOM_ECI_MAPPING","Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",0.22183000000000003,0.0,0.22183000000000003
GB,,UK,456.58,EUR,456.58,EUR,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN5358777726,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
FR,FR,EU,499.4,GBP,499.4,GBP,ECOM,81,False,5.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN3147560392,Mastercard,24,72,False,True,True,True,EU,True,True,NONE,False,False,"[{'id': 'C2_ECOM_NO_AVS', 'title': 'e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'AVS was not used on this e-commerce transaction, increasing downgrade risk.', 'remediation': 'Enable AVS on e-commerce authorizations.', 'impact_hint_bps': 5, 'impact_hint_per_item': 0.0}, {'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C9_ECOM_NO_3DS_DOMESTIC_EU', 'title': 'EU domestic e-commerce without 3DS evidence', 'severity': 'MEDIUM', 'message': 'Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence.', 'remediation': 'Adopt 3-D Secure 2 for domestic traffic; ensure ECI is passed correctly.', 'impact_hint_bps': 8, 'impact_hint_per_item': 0.0}, {'id': 'C10_ECOM_NON3DS_AVS_MISSING', 'title': 'Non-3DS e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases.', 'remediation': 'Enable AVS when 3DS is not available.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",33.0,0.0,False,"C2_ECOM_NO_AVS,C7_MOTO_INFO,C9_ECOM_NO_3DS_DOMESTIC_EU,C10_ECOM_NON3DS_AVS_MISSING,MC1_ECOM_ECI_MAPPING","AVS was not used on this e-commerce transaction, increasing downgrade risk. | Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence. | Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",1.6480199999999998,0.0,1.6480199999999998
DE,,EU,50.55,USD,50.55,USD,ECOM,81,True,5.0,True,False,consumer,False,False,0.0,True,False,False,True,RRN4216020655,Mastercard,24,72,False,True,True,True,ROW,False,False,NONE,True,False,"[{'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",10.0,0.0,False,"C7_MOTO_INFO,MC1_ECOM_ECI_MAPPING","Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",0.05055,0.0,0.05055
DE,GB,EU,89.94,EUR,89.94,EUR,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN7910967225,Mastercard,24,72,True,False,False,True,UK,True,True,NONE,True,False,"[{'id': 'C6_CROSSBORDER_MISMATCH', 'title': 'Cross-border flag mismatch', 'severity': 'LOW', 'message': 'Cross-border flag is inconsistent with card country vs. merchant country.', 'remediation': 'Compute cross_border from card and merchant countries and align flags.', 'impact_hint_bps': 2, 'impact_hint_per_item': 0.0}]",2.0,0.0,True,C6_CROSSBORDER_MISMATCH,Cross-border flag is inconsistent with card country vs. merchant country.,0.017988,0.0,0.017988
RO,RO,EU,65.74,GBP,65.74,GBP,ECOM,81,True,7.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN7783885754,Mastercard,24,72,False,True,True,True,EU,True,True,NONE,False,False,"[{'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C9_ECOM_NO_3DS_DOMESTIC_EU', 'title': 'EU domestic e-commerce without 3DS evidence', 'severity': 'MEDIUM', 'message': 'Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence.', 'remediation': 'Adopt 3-D Secure 2 for domestic traffic; ensure ECI is passed correctly.', 'impact_hint_bps': 8, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",18.0,0.0,False,"C7_MOTO_INFO,C9_ECOM_NO_3DS_DOMESTIC_EU,MC1_ECOM_ECI_MAPPING","Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",0.11833199999999999,0.0,0.11833199999999999
CA,,ROW,391.95,EUR,391.95,EUR,POS,1,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN5035264034,Mastercard,24,72,True,False,False,False,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,GB,UK,43.14,EUR,43.14,EUR,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN9952461576,Mastercard,24,72,True,False,False,True,UK,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
DE,DE,EU,139.46,EUR,139.46,EUR,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN5896049517,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,,UK,426.12,USD,426.12,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN9643856585,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
DE,DE,EU,915.55,CAD,639.15,EUR,ECOM,81,False,6.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN6451795280,Mastercard,24,72,False,True,True,True,EU,True,True,NONE,False,False,"[{'id': 'C2_ECOM_NO_AVS', 'title': 'e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'AVS was not used on this e-commerce transaction, increasing downgrade risk.', 'remediation': 'Enable AVS on e-commerce authorizations.', 'impact_hint_bps': 5, 'impact_hint_per_item': 0.0}, {'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C9_ECOM_NO_3DS_DOMESTIC_EU', 'title': 'EU domestic e-commerce without 3DS evidence', 'severity': 'MEDIUM', 'message': 'Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence.', 'remediation': 'Adopt 3-D Secure 2 for domestic traffic; ensure ECI is passed correctly.', 'impact_hint_bps': 8, 'impact_hint_per_item': 0.0}, {'id': 'C10_ECOM_NON3DS_AVS_MISSING', 'title': 'Non-3DS e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases.', 'remediation': 'Enable AVS when 3DS is not available.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",33.0,0.0,False,"C2_ECOM_NO_AVS,C7_MOTO_INFO,C9_ECOM_NO_3DS_DOMESTIC_EU,C10_ECOM_NON3DS_AVS_MISSING,MC1_ECOM_ECI_MAPPING","AVS was not used on this e-commerce transaction, increasing downgrade risk. | Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence. | Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",3.021315,0.0,3.021315
US,US,US,50.07,USD,50.07,USD,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN4386632785,Mastercard,24,72,True,False,False,False,US,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,GB,UK,485.55,USD,485.55,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN8423039217,Mastercard,24,72,True,False,False,True,UK,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,,UK,278.64,USD,278.64,USD,POS,1,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN1166202818,Mastercard,24,72,True,False,False,True,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
US,US,US,121.91,EUR,121.91,EUR,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN1178722384,Mastercard,24,72,True,False,False,False,US,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
CA,,ROW,466.0,USD,466.0,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,True,RRN7186107465,Mastercard,24,72,True,False,False,False,ROW,False,False,NONE,True,False,[],0.0,0.0,True,,,0.0,0.0,0.0
FR,FR,EU,191.76,USD,191.76,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN7906323299,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
DE,DE,EU,907.2,RON,907.2,RON,ECOM,81,False,6.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN4940346165,Mastercard,24,72,False,True,True,True,EU,True,True,NONE,False,False,"[{'id': 'C2_ECOM_NO_AVS', 'title': 'e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'AVS was not used on this e-commerce transaction, increasing downgrade risk.', 'remediation': 'Enable AVS on e-commerce authorizations.', 'impact_hint_bps': 5, 'impact_hint_per_item': 0.0}, {'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C9_ECOM_NO_3DS_DOMESTIC_EU', 'title': 'EU domestic e-commerce without 3DS evidence', 'severity': 'MEDIUM', 'message': 'Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence.', 'remediation': 'Adopt 3-D Secure 2 for domestic traffic; ensure ECI is passed correctly.', 'impact_hint_bps': 8, 'impact_hint_per_item': 0.0}, {'id': 'C10_ECOM_NON3DS_AVS_MISSING', 'title': 'Non-3DS e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases.', 'remediation': 'Enable AVS when 3DS is not available.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",33.0,0.0,False,"C2_ECOM_NO_AVS,C7_MOTO_INFO,C9_ECOM_NO_3DS_DOMESTIC_EU,C10_ECOM_NON3DS_AVS_MISSING,MC1_ECOM_ECI_MAPPING","AVS was not used on this e-commerce transaction, increasing downgrade risk. | Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence. | Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",2.99376,0.0,2.99376
CA,CA,ROW,478.43,USD,478.43,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN7204414863,Mastercard,24,72,True,False,False,False,ROW,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
CA,CA,ROW,122.13,USD,122.13,USD,POS,2,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN6539392574,Mastercard,24,72,True,False,False,False,ROW,True,False,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
FR,FR,EU,31.8,USD,31.8,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN8346501337,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
FR,FR,EU,277.25,USD,277.25,USD,POS,5,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN5171196356,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
DE,DE,EU,458.05,EUR,458.05,EUR,POS,90,True,NAN,False,False,consumer,False,False,0.0,False,False,False,False,RRN5855103414,Mastercard,24,72,True,False,False,True,EU,True,True,NONE,False,False,[],0.0,0.0,True,,,0.0,0.0,0.0
GB,GB,UK,1069.0,RON,1069.0,RON,ECOM,81,False,6.0,True,False,consumer,False,False,0.0,True,False,False,False,RRN2675782383,Mastercard,24,72,False,True,True,True,UK,True,True,NONE,False,False,"[{'id': 'C2_ECOM_NO_AVS', 'title': 'e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'AVS was not used on this e-commerce transaction, increasing downgrade risk.', 'remediation': 'Enable AVS on e-commerce authorizations.', 'impact_hint_bps': 5, 'impact_hint_per_item': 0.0}, {'id': 'C7_MOTO_INFO', 'title': 'MOTO is typically out-of-scope for SCA (informational)', 'severity': 'LOW', 'message': 'Mail/Telephone Order is generally out-of-scope for SCA; verify tagging.', 'remediation': 'Ensure MOTO transactions are not tagged as e-commerce.', 'impact_hint_bps': 0, 'impact_hint_per_item': 0.0}, {'id': 'C9_ECOM_NO_3DS_DOMESTIC_EU', 'title': 'EU domestic e-commerce without 3DS evidence', 'severity': 'MEDIUM', 'message': 'Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence.', 'remediation': 'Adopt 3-D Secure 2 for domestic traffic; ensure ECI is passed correctly.', 'impact_hint_bps': 8, 'impact_hint_per_item': 0.0}, {'id': 'C10_ECOM_NON3DS_AVS_MISSING', 'title': 'Non-3DS e-commerce without AVS', 'severity': 'MEDIUM', 'message': 'Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases.', 'remediation': 'Enable AVS when 3DS is not available.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}, {'id': 'MC1_ECOM_ECI_MAPPING', 'title': 'Mastercard e-commerce â€“ weak ECI mapping', 'severity': 'MEDIUM', 'message': 'ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.', 'remediation': 'Correct ECI mapping (2 = authenticated, 1 = attempted) and ensure 3DS evidence is submitted.', 'impact_hint_bps': 10, 'impact_hint_per_item': 0.0}]",33.0,0.0,False,"C2_ECOM_NO_AVS,C7_MOTO_INFO,C9_ECOM_NO_3DS_DOMESTIC_EU,C10_ECOM_NON3DS_AVS_MISSING,MC1_ECOM_ECI_MAPPING","AVS was not used on this e-commerce transaction, increasing downgrade risk. | Mail/Telephone Order is generally out-of-scope for SCA; verify tagging. | Domestic EU/UK e-commerce without 3DS (ECI 05/06) evidence. | Neither 3DS nor AVS used on e-commerce transaction; downgrade risk increases. | ECI does not indicate authenticated/attempted 3DS, increasing downgrade risk.",3.5277,0.0,3.5277
